annee,mois,jours,heure,uniqueCarrier,flightNum,tailNum,origin,dest,distance,canceled,cancellationCode,diverted,carrierDelay,weatherDelay,nasDelay,securityDelay,lateAircraftDelay
2008,1,23,NA,AS,143,N764AS,ANC,FAI,261,1,B,0,NA,NA,NA,NA,NA
2008,1,23,1809,AS,365,N982AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,23,736,AS,11,N552AS,EWR,SEA,2401,0,,0,NA,NA,NA,NA,NA
2008,1,23,1801,AS,395,N778AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,1224,AS,359,N972AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,23,809,AS,21,N548AS,ORD,SEA,1721,0,,0,NA,NA,NA,NA,NA
2008,1,23,1245,AS,338,N772AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,23,1020,AS,567,N793AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,23,1754,AS,15,N560AS,BOS,SEA,2496,0,,0,0,0,24,0,0
2008,1,23,1554,AS,379,N546AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,2120,AS,231,N649AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,947,AS,496,N755AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,1235,AS,378,N771AS,SEA,SFO,679,0,,0,0,0,22,0,0
2008,1,23,1641,AS,66,N713AS,CDV,YAK,213,0,,0,NA,NA,NA,NA,NA
2008,1,23,1442,AS,186,N797AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,23,1437,AS,335,N612AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,1027,AS,292,N309AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,326,N559AS,SEA,SFO,679,1,A,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,54,N756AS,SCC,ANC,626,1,B,0,NA,NA,NA,NA,NA
2008,1,23,1116,AS,311,N982AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,1,23,700,AS,509,N619AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,23,607,AS,362,N792AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,1226,AS,43,N703AS,ANC,BET,399,0,,0,NA,NA,NA,NA,NA
2008,1,23,1258,AS,331,N559AS,SFO,SEA,679,0,,0,49,0,0,0,0
2008,1,23,1236,AS,65,N791AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,23,1559,AS,437,N969AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,23,1321,AS,697,N615AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,23,1638,AS,346,N792AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,23,706,AS,516,N622AS,SEA,BUR,937,0,,0,NA,NA,NA,NA,NA
2008,1,23,1151,AS,28,N706AS,SEA,ORD,1721,0,,0,0,0,83,0,0
2008,1,23,NA,AS,520,N793AS,SEA,SAN,1050,1,A,0,NA,NA,NA,NA,NA
2008,1,23,1454,AS,44,N703AS,BET,ANC,399,0,,0,NA,NA,NA,NA,NA
2008,1,23,1532,AS,418,N975AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,557,AS,642,N318AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,23,1733,AS,368,N943AS,PDX,SMF,479,0,,0,10,0,5,0,0
2008,1,23,1243,AS,580,N318AS,SEA,SAN,1050,0,,0,0,0,15,0,0
2008,1,23,2130,AS,498,N785AS,SFO,PSP,421,0,,0,0,0,8,0,13
2008,1,23,939,AS,394,N760AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,747,AS,605,N615AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,23,1310,AS,575,N589AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,23,1539,AS,476,N619AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,23,1000,AS,535,N303AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1319,AS,522,N793AS,PDX,PSP,873,0,,0,NA,NA,NA,NA,NA
2008,1,23,1052,AS,183,N613AS,ANC,FAI,261,0,,0,0,0,29,0,0
2008,1,23,49,AS,100,N315AS,ANC,PDX,1542,0,,0,NA,NA,NA,NA,NA
2008,1,23,640,AS,388,N794AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,1528,AS,66,N713AS,ANC,CDV,160,0,,0,NA,NA,NA,NA,NA
2008,1,23,608,AS,397,N780AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,23,1228,AS,436,N944AS,PDX,LAX,834,0,,0,6,0,6,0,117
2008,1,23,709,AS,464,N962AS,SEA,ONT,956,0,,0,NA,NA,NA,NA,NA
2008,1,23,1518,AS,67,N760AS,SEA,KTN,680,0,,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,143,N764AS,FAI,SCC,373,1,B,0,NA,NA,NA,NA,NA
2008,1,23,729,AS,728,N306AS,SEA,TUS,1216,0,,0,NA,NA,NA,NA,NA
2008,1,23,1702,AS,468,N784AS,SEA,LAX,954,0,,0,0,0,16,0,0
2008,1,23,1342,AS,76,N557AS,JNU,SEA,909,0,,0,NA,NA,NA,NA,NA
2008,1,23,1536,AS,332,N754AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,1533,AS,467,N794AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,23,1805,AS,410,N780AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1518,AS,103,N562AS,SEA,FAI,1533,0,,0,NA,NA,NA,NA,NA
2008,1,23,1032,AS,735,N611AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,23,1007,AS,538,N589AS,PDX,SAN,933,0,,0,NA,NA,NA,NA,NA
2008,1,23,1855,AS,342,N969AS,SEA,LGB,965,0,,0,NA,NA,NA,NA,NA
2008,1,23,1853,AS,235,N776AS,SFO,PDX,550,0,,0,0,0,0,0,16
2008,1,23,1214,AS,312,N612AS,PDX,SJC,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,1703,AS,188,N614AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,23,1927,AS,475,N788AS,SAN,PDX,933,0,,0,NA,NA,NA,NA,NA
2008,1,23,901,AS,361,N607AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,1,23,1755,AS,301,N975AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,407,N968AS,OAK,PDX,543,1,A,0,NA,NA,NA,NA,NA
2008,1,23,1429,AS,852,N558AS,HNL,SEA,2677,0,,0,NA,NA,NA,NA,NA
2008,1,23,2034,AS,434,N975AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,1,23,1800,AS,809,N590AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,23,738,AS,408,N778AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,23,1722,AS,153,N763AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,1,23,2002,AS,491,N648AS,SNA,PDX,859,0,,0,NA,NA,NA,NA,NA
2008,1,23,2150,AS,504,N792AS,PDX,SAN,933,0,,0,1,0,18,0,111
2008,1,23,934,AS,81,N797AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,23,918,AS,355,N754AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,23,1946,AS,536,N944AS,SEA,SAN,1050,0,,0,0,0,5,11,0
2008,1,23,1827,AS,374,N579AS,SEA,ONT,956,0,,0,0,0,17,0,0
2008,1,23,1432,AS,543,N795AS,PSP,SFO,421,0,,0,0,0,4,0,68
2008,1,23,1230,AS,95,N577AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,2238,AS,341,N627AS,SFO,PDX,550,0,,0,0,0,0,0,157
2008,1,23,1823,AS,707,N961AS,PHX,PDX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,23,1531,AS,387,N772AS,OAK,SEA,671,0,,0,NA,NA,NA,NA,NA
2008,1,23,1215,AS,690,N795AS,SFO,PSP,421,0,,0,35,0,0,0,40
2008,1,23,1103,AS,488,N792AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,23,1339,AS,22,N548AS,SEA,ORD,1721,0,,0,0,0,68,0,0
2008,1,23,2132,AS,195,N796AS,ANC,FAI,261,0,,0,0,0,14,0,6
2008,1,23,1618,AS,96,N577AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,1600,AS,433,N648AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,1,23,1239,AS,729,N306AS,TUS,SEA,1216,0,,0,NA,NA,NA,NA,NA
2008,1,23,756,AS,420,N982AS,SEA,LGB,965,0,,0,NA,NA,NA,NA,NA
2008,1,23,1619,AS,369,N793AS,PSP,PDX,873,0,,0,NA,NA,NA,NA,NA
2008,1,23,1502,AS,481,N568AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,807,AS,595,N958AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,23,2151,AS,414,N644AS,PDX,LAX,834,0,,0,96,0,0,0,0
2008,1,23,1914,AS,720,N568AS,SEA,PHX,1107,0,,0,16,0,8,0,0
2008,1,23,2021,AS,547,N589AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,23,714,AS,571,N302AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,1,23,1002,AS,604,N566AS,SEA,RNO,564,0,,0,NA,NA,NA,NA,NA
2008,1,23,1546,AS,478,N302AS,SEA,PSP,987,0,,0,NA,NA,NA,NA,NA
2008,1,23,1625,AS,352,N615AS,PDX,SNA,859,0,,0,NA,NA,NA,NA,NA
2008,1,23,1932,AS,422,N772AS,SEA,SNA,978,0,,0,0,0,18,0,0
2008,1,23,1517,AS,693,N565AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,23,1658,AS,696,N972AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,23,1041,AS,550,N943AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,23,2133,AS,677,N782AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,23,1617,AS,197,N585AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,727,AS,41,N762AS,ANC,BET,399,0,,0,0,0,31,0,0
2008,1,23,1805,AS,685,N771AS,PSP,SFO,421,0,,0,0,0,37,0,0
2008,1,23,1936,AS,600,N793AS,PDX,LAS,762,0,,0,0,0,18,0,0
2008,1,23,1857,AS,358,N552AS,SEA,BUR,937,0,,0,NA,NA,NA,NA,NA
2008,1,23,843,AS,18,N584AS,SEA,MCO,2553,0,,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,811,N607AS,DFW,SEA,1660,1,A,0,NA,NA,NA,NA,NA
2008,1,23,1829,AS,67,N760AS,SIT,JNU,95,0,,0,NA,NA,NA,NA,NA
2008,1,23,111,AS,80,N791AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,1456,AS,350,N982AS,SEA,BUR,937,0,,0,NA,NA,NA,NA,NA
2008,1,23,1809,AS,19,N584AS,MCO,SEA,2553,0,,0,NA,NA,NA,NA,NA
2008,1,23,755,AS,574,N549AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1209,AS,355,N754AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,1,23,1033,AS,507,N647AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,1,23,1605,AS,801,N644AS,BOS,PDX,2537,0,,0,NA,NA,NA,NA,NA
2008,1,23,2003,AS,67,N760AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,23,1212,AS,532,N794AS,SEA,PSP,987,0,,0,NA,NA,NA,NA,NA
2008,1,23,1852,AS,29,N706AS,ORD,SEA,1721,0,,0,0,0,0,0,53
2008,1,23,1017,AS,61,N765AS,JNU,YAK,199,0,,0,NA,NA,NA,NA,NA
2008,1,23,123,AS,114,N566AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,1,23,751,AS,1,N556AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,23,1916,AS,277,N569AS,LAX,SEA,954,0,,0,0,0,0,0,186
2008,1,23,1452,AS,813,N618AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,23,1153,AS,686,N565AS,SEA,LAS,866,0,,0,0,0,18,0,0
2008,1,23,1913,AS,525,N958AS,DEN,SEA,1024,0,,0,NA,NA,NA,NA,NA
2008,1,23,948,AS,480,N551AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1452,AS,582,N958AS,SEA,DEN,1024,0,,0,0,0,16,0,0
2008,1,23,2022,AS,597,N619AS,LAX,SEA,954,0,,0,27,0,0,0,0
2008,1,23,1919,AS,555,N302AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,23,802,AS,803,N612AS,MCO,PDX,2534,0,,0,NA,NA,NA,NA,NA
2008,1,23,1656,AS,67,N760AS,KTN,SIT,183,0,,0,NA,NA,NA,NA,NA
2008,1,23,1457,AS,14,N549AS,SEA,EWR,2401,0,,0,NA,NA,NA,NA,NA
2008,1,23,1222,AS,404,N552AS,SEA,BUR,937,0,,0,0,0,26,0,0
2008,1,23,1831,AS,413,N566AS,SMF,SEA,605,0,,0,8,0,19,0,30
2008,1,23,1552,AS,561,N552AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,23,1357,AS,419,N788AS,OAK,PDX,543,0,,0,NA,NA,NA,NA,NA
2008,1,23,835,AS,65,N791AS,KTN,WRG,82,0,,0,NA,NA,NA,NA,NA
2008,1,23,2048,AS,211,N317AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1751,AS,3,N564AS,DCA,SEA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,23,2220,AS,203,N553AS,SFO,SEA,679,0,,0,0,0,0,0,50
2008,1,23,652,AS,691,N969AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,23,1536,AS,518,N306AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,23,2003,AS,441,N755AS,ONT,PDX,838,0,,0,0,0,0,0,30
2008,1,23,1034,AS,695,N960AS,LAS,PDX,762,0,,0,NA,NA,NA,NA,NA
2008,1,23,1331,AS,61,N765AS,CDV,ANC,160,0,,0,NA,NA,NA,NA,NA
2008,1,23,852,AS,60,N772AS,KTN,SEA,680,0,,0,NA,NA,NA,NA,NA
2008,1,23,829,AS,954,N309AS,GEG,SEA,224,0,,0,89,0,7,0,0
2008,1,23,850,AS,182,N713AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,23,1759,AS,490,N618AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,23,641,AS,460,N774AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,1120,AS,392,N788AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,1,23,610,AS,236,N776AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,1,23,1016,AS,87,N570AS,SEA,ANC,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,1411,AS,425,N792AS,SNA,OAK,371,0,,0,NA,NA,NA,NA,NA
2008,1,23,1207,AS,406,N625AS,PDX,SFO,550,0,,0,0,0,48,0,0
2008,1,23,1433,AS,596,N778AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,1720,AS,424,N612AS,SEA,SNA,978,0,,0,0,0,17,0,0
2008,1,23,625,AS,531,N323AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,1842,AS,333,N609AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,23,2035,AS,490,N618AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,23,907,AS,465,N648AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,1836,AS,519,N305AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1352,AS,2,N581AS,SEA,DCA,2329,0,,0,NA,NA,NA,NA,NA
2008,1,23,1541,AS,390,N566AS,SEA,SMF,605,0,,0,0,0,19,0,11
2008,1,23,1307,AS,6,N551AS,LAX,DCA,2311,0,,0,NA,NA,NA,NA,NA
2008,1,23,1256,AS,92,N796AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,23,1857,AS,140,N562AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,23,808,AS,17,N581AS,MIA,SEA,2724,0,,0,NA,NA,NA,NA,NA
2008,1,23,958,AS,65,N791AS,WRG,PSG,31,0,,0,NA,NA,NA,NA,NA
2008,1,23,1138,AS,751,N977AS,PHX,PDX,1009,0,,0,NA,NA,NA,NA,NA
2008,1,23,653,AS,118,N771AS,FAI,SEA,1533,0,,0,NA,NA,NA,NA,NA
2008,1,23,1453,AS,426,N305AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,23,1816,AS,195,N796AS,SEA,ANC,1449,0,,0,0,0,0,0,18
2008,1,23,1205,AS,340,N774AS,OAK,SNA,371,0,,0,NA,NA,NA,NA,NA
2008,1,23,1803,AS,33,N765AS,ADQ,ANC,252,0,,0,NA,NA,NA,NA,NA
2008,1,23,NA,AS,431,N622AS,SNA,SEA,978,1,A,0,NA,NA,NA,NA,NA
2008,1,23,2142,AS,344,N564AS,SEA,GEG,224,0,,0,NA,NA,NA,NA,NA
2008,1,23,1309,AS,428,N546AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,23,1938,AS,329,N557AS,GEG,SEA,224,0,,0,NA,NA,NA,NA,NA
2008,1,23,835,AS,313,N792AS,SJC,PDX,569,0,,0,NA,NA,NA,NA,NA
2008,1,23,1607,AS,23,N799AS,ORD,SEA,1721,0,,0,0,0,0,0,32
2008,1,23,1415,AS,461,N774AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,23,816,AS,61,N765AS,SEA,JNU,909,0,,0,NA,NA,NA,NA,NA
2008,1,23,1217,AS,635,N585AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,24,1054,AS,183,N613AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,24,636,AS,349,N969AS,LGB,SEA,965,0,,0,NA,NA,NA,NA,NA
2008,1,24,1212,AS,690,N771AS,SFO,PSP,421,0,,0,0,0,21,0,72
2008,1,24,632,AS,460,N773AS,SEA,SNA,978,0,,0,NA,NA,NA,NA,NA
2008,1,24,1312,AS,428,N560AS,SEA,SJC,697,0,,0,NA,NA,NA,NA,NA
2008,1,24,1305,AS,508,N648AS,PDX,DEN,992,0,,0,NA,NA,NA,NA,NA
2008,1,24,1953,AS,328,N977AS,SEA,SMF,605,0,,0,NA,NA,NA,NA,NA
2008,1,24,657,AS,427,N960AS,SMF,SEA,605,0,,0,NA,NA,NA,NA,NA
2008,1,24,44,AS,100,N319AS,ANC,PDX,1542,0,,0,NA,NA,NA,NA,NA
2008,1,24,1532,AS,715,N794AS,PHX,SEA,1107,0,,0,6,0,0,0,28
2008,1,24,2030,AS,497,N626AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,24,1845,AS,45,N763AS,ANC,BET,399,0,,0,0,0,27,0,0
2008,1,24,1808,AS,66,N706AS,YAK,JNU,199,0,,0,NA,NA,NA,NA,NA
2008,1,24,546,AS,62,N760AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,24,1938,AS,131,N552AS,ORD,ANC,2846,0,,0,11,0,14,0,0
2008,1,24,2031,AS,721,N624AS,PHX,SEA,1107,0,,0,NA,NA,NA,NA,NA
2008,1,24,2107,AS,477,N794AS,SJC,SEA,697,0,,0,0,0,0,0,17
2008,1,24,654,AS,94,N570AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,24,2024,AS,396,N944AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,24,1316,AS,575,N546AS,SAN,SEA,1050,0,,0,NA,NA,NA,NA,NA
2008,1,24,803,AS,401,N552AS,BUR,SEA,937,0,,0,NA,NA,NA,NA,NA
2008,1,24,651,AS,351,N784AS,SFO,SEA,679,0,,0,NA,NA,NA,NA,NA
2008,1,24,731,AS,516,N776AS,SEA,BUR,937,0,,0,26,0,2,0,0
2008,1,24,927,AS,383,N612AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,24,1552,AS,467,N784AS,PSP,SEA,987,0,,0,NA,NA,NA,NA,NA
2008,1,24,1832,AS,395,N767AS,SNA,SEA,978,0,,0,NA,NA,NA,NA,NA
2008,1,24,946,AS,386,N975AS,SEA,OAK,671,0,,0,NA,NA,NA,NA,NA
2008,1,24,842,AS,182,N613AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,24,1617,AS,197,N559AS,SEA,ANC,1449,0,,0,0,0,15,0,0
2008,1,24,1239,AS,580,N302AS,SEA,SAN,1050,0,,0,NA,NA,NA,NA,NA
2008,1,24,1054,AS,152,N763AS,ANC,OME,539,0,,0,NA,NA,NA,NA,NA
2008,1,24,758,AS,2,N548AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
2008,1,24,611,AS,236,N795AS,SEA,SFO,679,0,,0,NA,NA,NA,NA,NA
2008,1,24,1112,AS,439,N961AS,BUR,PDX,817,0,,0,NA,NA,NA,NA,NA
2008,1,24,1412,AS,640,N315AS,SEA,LAS,866,0,,0,NA,NA,NA,NA,NA
2008,1,24,2243,AS,70,N782AS,JNU,SIT,95,0,,0,0,0,0,0,22
2008,1,24,1749,AS,809,N568AS,DFW,SEA,1660,0,,0,NA,NA,NA,NA,NA
2008,1,24,NA,AS,44,N756AS,BET,ANC,399,1,B,0,NA,NA,NA,NA,NA
2008,1,24,2007,AS,414,N627AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,24,1232,AS,184,N613AS,FAI,ANC,261,0,,0,NA,NA,NA,NA,NA
2008,1,24,2006,AS,153,N764AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,1,24,1023,AS,436,N968AS,PDX,LAX,834,0,,0,NA,NA,NA,NA,NA
2008,1,24,1524,AS,852,N579AS,HNL,SEA,2677,0,,0,3,0,32,0,51
2008,1,24,2131,AS,69,N771AS,KTN,JNU,234,0,,0,0,0,0,0,37
2008,1,24,2036,AS,434,N960AS,PDX,OAK,543,0,,0,NA,NA,NA,NA,NA
2008,1,24,735,AS,362,N788AS,PDX,SJC,569,0,,0,80,0,16,0,0
2008,1,24,145,AS,80,N776AS,ANC,SEA,1449,0,,0,18,0,0,0,0
2008,1,24,1517,AS,64,N762AS,PSG,WRG,31,0,,0,NA,NA,NA,NA,NA
2008,1,24,1617,AS,435,N944AS,ONT,SEA,956,0,,0,NA,NA,NA,NA,NA
2008,1,24,821,AS,20,N778AS,SEA,ORD,1721,0,,0,NA,NA,NA,NA,NA
2008,1,24,1508,AS,138,N765AS,ANC,ADK,1192,0,,0,0,48,28,0,0
2008,1,24,1523,AS,67,N780AS,SEA,KTN,680,0,,0,NA,NA,NA,NA,NA
2008,1,24,1433,AS,335,N626AS,SJC,SEA,697,0,,0,NA,NA,NA,NA,NA
2008,1,24,701,AS,252,N793AS,PDX,LAX,834,0,,0,0,0,15,0,0
2008,1,24,1700,AS,67,N780AS,KTN,SIT,183,0,,0,NA,NA,NA,NA,NA
2008,1,24,2152,AS,512,N317AS,SEA,LAX,954,0,,0,NA,NA,NA,NA,NA
2008,1,24,1009,AS,748,N794AS,SEA,PHX,1107,0,,0,0,0,31,0,0
2008,1,24,952,AS,151,N756AS,OME,ANC,539,0,,0,NA,NA,NA,NA,NA
2008,1,24,1055,AS,573,N958AS,OAK,SEA,671,0,,0,0,0,11,0,31
2008,1,24,1220,AS,635,N559AS,LAS,SEA,866,0,,0,NA,NA,NA,NA,NA
2008,1,24,2223,AS,871,N558AS,HNL,ANC,2777,0,,0,NA,NA,NA,NA,NA
2008,1,24,1018,AS,143,N765AS,SCC,BRW,204,0,,0,0,0,16,47,0
2008,1,24,1858,AS,19,N569AS,MCO,SEA,2553,0,,0,2,0,0,0,44
2008,1,24,743,AS,143,N765AS,FAI,SCC,373,0,,0,NA,NA,NA,NA,NA
2008,1,24,1150,AS,542,N982AS,SEA,DEN,1024,0,,0,NA,NA,NA,NA,NA
2008,1,24,609,AS,143,N765AS,ANC,FAI,261,0,,0,NA,NA,NA,NA,NA
2008,1,24,2158,AS,310,N795AS,PDX,SFO,550,0,,0,2,0,29,0,91
2008,1,24,2132,AS,46,N763AS,BET,ANC,399,0,,0,10,0,0,0,27
2008,1,24,1713,AS,696,N968AS,SEA,LAS,866,0,,0,6,0,3,0,7
2008,1,24,1208,AS,143,N765AS,BRW,ANC,725,0,,0,0,0,0,0,49
2008,1,24,657,AS,30,N763AS,ANC,ADQ,252,0,,0,NA,NA,NA,NA,NA
2008,1,24,4,AS,203,N589AS,SFO,SEA,679,0,,0,0,0,0,0,163
2008,1,24,1636,AS,485,N309AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,24,1344,AS,567,N705AS,SAN,PDX,933,0,,0,0,0,0,0,216
2008,1,24,1752,AS,7,N588AS,EWR,SEA,2401,0,,0,0,0,22,0,0
2008,1,24,632,AS,474,N648AS,PDX,DEN,992,0,,0,NA,NA,NA,NA,NA
2008,1,24,1028,AS,507,N648AS,DEN,PDX,992,0,,0,NA,NA,NA,NA,NA
2008,1,24,1653,AS,476,N705AS,PDX,LAX,834,0,,0,2,0,14,0,68
2008,1,24,1214,AS,532,N784AS,SEA,PSP,987,0,,0,NA,NA,NA,NA,NA
2008,1,24,2142,AS,498,N773AS,SFO,PSP,421,0,,0,10,0,2,0,16
2008,1,24,1012,AS,313,N788AS,SJC,PDX,569,0,,0,0,0,0,0,78
2008,1,24,2132,AS,113,N577AS,SEA,FAI,1533,0,,0,0,0,21,0,0
2008,1,24,2219,AS,16,N568AS,SEA,MIA,2724,0,,0,NA,NA,NA,NA,NA
2008,1,24,1352,AS,513,N968AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,24,819,AS,151,N756AS,OTZ,OME,183,0,,0,NA,NA,NA,NA,NA
2008,1,24,1555,AS,277,N565AS,LAX,SEA,954,0,,0,NA,NA,NA,NA,NA
2008,1,24,2227,AS,804,N611AS,PDX,MCO,2534,0,,0,NA,NA,NA,NA,NA
2008,1,24,1517,AS,596,N767AS,SEA,SNA,978,0,,0,35,0,0,0,0
2008,1,24,1827,AS,67,N780AS,SIT,JNU,95,0,,0,NA,NA,NA,NA,NA
2008,1,24,2007,AS,67,N780AS,JNU,ANC,571,0,,0,NA,NA,NA,NA,NA
2008,1,24,825,AS,298,N587AS,SEA,SFO,679,0,,0,0,0,60,0,0
2008,1,24,549,AS,151,N756AS,ANC,OTZ,549,0,,0,NA,NA,NA,NA,NA
2008,1,24,200,AS,154,N323AS,ANC,SEA,1449,0,,0,NA,NA,NA,NA,NA
